History Length,Forecast Length,Units,Epochs,Loss
300,20,[40],10,0.004174824604188465
300,20,[40],6,0.004174877623231647
300,20,[60],9,0.004174830251972731
300,20,[140],9,0.004174843594091518
300,20,[160],6,0.004174956033934293
300,20,[40],8,0.004174837556263921
300,20,[120],6,0.0041749151875883125
300,20,[140],8,0.004174839477280528
300,20,[40],7,0.004174860880822374
300,20,[100],10,0.004174826203758043
300,20,[80],10,0.004174832943237419
300,20,[100],6,0.004174897958864919
300,20,[80],4,0.004175012433410021
300,20,[20],8,0.004174838848047743
300,20,[60],5,0.00417492362583055
300,20,[200],7,0.004174889596981999
300,20,[60],7,0.004174853117839086
300,20,[160],10,0.004174829385541106
300,20,[160],3,0.004175220868969132
300,20,[100],5,0.004175063929390216
300,20,[100],7,0.004174882954557405
300,20,[200],4,0.004175201985231341
300,20,[120],9,0.004174826121418147
300,20,[160],7,0.004174856427955507
300,20,[80],7,0.0041748516557355226
300,20,[120],10,0.004174827114768574
300,20,[180],5,0.004174987706512127
300,20,[20],9,0.004174830719202275
300,20,[160],8,0.004174851489138867
300,20,[140],5,0.004174944213991155
300,20,[100],9,0.004174829299833489
300,20,[180],6,0.0041748679420732055
300,20,[160],9,0.0041748415294364394
300,20,[180],9,0.004174842235578035
300,20,[80],9,0.00417483089967146
300,20,[20],10,0.004174824807027742
300,20,[200],10,0.004174829998888398
300,20,[120],7,0.004174858258018813
300,20,[180],8,0.004174857756486313
300,20,[200],8,0.004174836975276972
300,20,[60],8,0.004174844559547579
300,20,[40],9,0.004174830477224713
300,20,[60],10,0.004174829284587507
300,20,[200],9,0.004174830253236929
300,20,[180],10,0.004174824710489568
300,20,[140],10,0.004174826225665949
300,20,[140],7,0.0041748900680231415
350,20,[60],1,0.004303580020063574
350,20,[40],1,0.004303246847009303
350,20,[180],1,0.004303827343586658
350,20,[100],1,0.0043028669873813145
350,20,[160],1,0.004302824038822317
350,20,[200],1,0.0043039743314591105
350,20,[20],1,0.004303111911987877
350,20,[140],1,0.004300413217057704
350,20,[180],2,0.00430283974526251
350,20,[60],2,0.004302587652163985
350,20,[80],1,0.004303175965698416
350,20,[40],4,0.0043016955341695275
350,20,[120],2,0.004302433262815954
350,20,[40],2,0.0043018965957988325
350,20,[120],1,0.004303802746220983
350,20,[80],2,0.004301718565591214
350,20,[20],3,0.004302038769722043
350,20,[20],2,0.004302523750170251
350,20,[100],2,0.004302381506068928
350,20,[120],3,0.004301930998289691
350,20,[40],3,0.0043020448015320435
350,20,[60],3,0.004301972524051053
350,20,[200],2,0.0043028799987568115
350,20,[120],4,0.004301676185257971
350,20,[100],4,0.004301617067835195
350,20,[160],2,0.004302018121697825
350,20,[180],3,0.004302221070731301
350,20,[140],2,0.0043026780145735116
350,20,[140],4,0.004301529307259437
350,20,[160],4,0.004301523829794827
350,20,[180],4,0.004301667872902727
350,20,[60],5,0.0043014634001785354
350,20,[80],4,0.0043015172964434144
350,20,[80],3,0.004301792667421602
350,20,[200],6,0.004301242071966671
350,20,[40],5,0.0043014589745826665
350,20,[200],3,0.004302230714024098
350,20,[140],6,0.004301303141106781
350,20,[40],7,0.004301198253798818
350,20,[140],3,0.00430214235071276
350,20,[100],3,0.004302119512980539
350,20,[180],5,0.004301518118361446
350,20,[160],5,0.0043015006189595735
350,20,[100],5,0.004301441243680217
350,20,[140],7,0.004301175195729447
350,20,[60],7,0.004301194739634923
350,20,[20],4,0.0043016894848957815
350,20,[200],4,0.004301798925152219
350,20,[140],8,0.004301121906239543
350,20,[40],8,0.004301128290963386
350,20,[60],4,0.004301695134158915
350,20,[160],9,0.004301078064735576
350,20,[180],6,0.00430128823981475
350,20,[100],8,0.0043011278120336695
350,20,[40],10,0.004301055599236132
350,20,[160],10,0.004301041309967304
350,20,[80],7,0.004301136795534393
350,20,[120],5,0.004301302146364263
350,20,[80],5,0.0043014576298074465
350,20,[20],5,0.004301454869756791
350,20,[180],10,0.004301058720145779
350,20,[200],5,0.004301534005913682
350,20,[180],8,0.004301098534375392
350,20,[20],7,0.004301189984915455
350,20,[160],3,0.004301888047081557
350,20,[100],6,0.0043012305226611865
350,20,[140],5,0.004301371903375867
350,20,[60],8,0.004301128108913652
350,20,[140],9,0.0043010815642646255
350,20,[40],6,0.004301294834153587
350,20,[20],6,0.004301298353478982
350,20,[60],9,0.004301071151337257
350,20,[120],6,0.0043013056386945955
350,20,[60],6,0.004301282462251274
350,20,[120],9,0.004301067161497416
350,20,[180],9,0.004301088055531288
350,20,[200],7,0.0043012107341452235
350,20,[120],7,0.0043011521074132865
350,20,[160],6,0.004301313991932534
350,20,[80],6,0.004301279388816899
350,20,[100],7,0.004301200709693284
350,20,[160],7,0.00430116335191823
350,20,[60],10,0.004301056185861699
350,20,[80],8,0.004301092121031319
350,20,[100],10,0.004301056655900066
350,20,[120],8,0.004301124940496672
350,20,[20],8,0.004301125205324017
350,20,[200],8,0.004301133886044208
350,20,[180],7,0.004301134972259331
350,20,[20],9,0.004301080726395172
350,20,[80],9,0.004301081951588185
350,20,[140],10,0.00430105200234047
350,20,[160],8,0.004301099203308543
350,20,[20],10,0.004301056207704795
350,20,[40],9,0.004301082310967249
350,20,[200],10,0.004301060527775561
350,20,[200],9,0.0043010895113701824
350,20,[120],10,0.004301045899613909
350,20,[100],9,0.0043010821371790965
350,20,[80],10,0.004301056655900066
400,20,[40],1,0.004207961454253503
400,20,[100],1,0.004207843726761928
400,20,[120],1,0.00420777948484617
400,20,[60],1,0.004207982022104575
400,20,[80],1,0.004207881894684631
400,20,[40],2,0.004207673935955246
400,20,[160],2,0.0042076009145181476
400,20,[200],2,0.004207595875027012
400,20,[140],1,0.004207764173964518
400,20,[100],4,0.004207571260787213
400,20,[20],1,0.004207981546261505
400,20,[20],3,0.004207606380076873
400,20,[160],1,0.004207779930625205
400,20,[200],1,0.004207759885683725
400,20,[60],2,0.004207673582173021
400,20,[180],1,0.004207763434815759
400,20,[180],2,0.004207596907365215
400,20,[60],3,0.004207595806501348
400,20,[120],2,0.004207621599394132
400,20,[100],2,0.004207617800478629
400,20,[20],2,0.0042076689952924105
400,20,[80],2,0.00420766650123107
400,20,[140],2,0.004207610551134299
400,20,[60],4,0.004207587969672658
400,20,[40],4,0.0042075932176346515
400,20,[80],3,0.004207589666744459
400,20,[120],3,0.004207592510858159
400,20,[140],3,0.004207572436018072
400,20,[180],3,0.004207567804846003
400,20,[200],3,0.004207565727567603
400,20,[100],5,0.0042075735182571005
400,20,[160],3,0.004207568603046764
400,20,[60],5,0.00420757819895509
400,20,[40],3,0.004207610877053821
400,20,[100],3,0.0042075845479834055
400,20,[180],6,0.0042075689107352095
400,20,[20],4,0.0042075856899195605
400,20,[100],6,0.004207571187362078
400,20,[80],6,0.004207576837827688
400,20,[20],6,0.004207580375023462
400,20,[80],4,0.004207573042356841
400,20,[200],4,0.004207563102443499
400,20,[140],4,0.004207574338810324
400,20,[40],5,0.004207578255190739
400,20,[160],4,0.004207565484519168
400,20,[40],7,0.0042075786835192325
400,20,[180],4,0.004207562601311875
400,20,[120],4,0.004207567091248683
400,20,[20],5,0.004207582318095836
400,20,[140],5,0.0042075669170875876
400,20,[160],5,0.004207567539045525
400,20,[200],5,0.004207564939180134
400,20,[120],8,0.004207576045978569
400,20,[100],10,0.004207578356752324
400,20,[80],5,0.0042075768912612855
400,20,[180],5,0.0042075654096744115
400,20,[180],7,0.00420757202518468
400,20,[60],6,0.004207578299147612
400,20,[200],7,0.004207572708113378
400,20,[200],6,0.004207569039580681
400,20,[160],7,0.004207572663472245
400,20,[140],7,0.004207574768885319
400,20,[180],8,0.004207574638745437
400,20,[120],7,0.004207574218106919
400,20,[120],5,0.004207567866994422
400,20,[20],8,0.004207579180021932
400,20,[160],6,0.0042075699024815266
400,20,[20],9,0.004207578443736256
400,20,[80],7,0.004207575471958692
400,20,[100],7,0.004207577363661991
400,20,[140],6,0.004207572661529638
400,20,[60],7,0.004207575528511725
400,20,[40],6,0.0042075782791387555
400,20,[20],7,0.004207579021358495
400,20,[160],10,0.004207578392997784
400,20,[200],8,0.004207574928819356
400,20,[80],8,0.004207576473206849
400,20,[80],9,0.004207577541156384
400,20,[180],9,0.004207576860900039
400,20,[160],9,0.004207576859991985
400,20,[40],9,0.004207578470784318
400,20,[60],8,0.004207576989933274
400,20,[100],8,0.004207575804383131
400,20,[140],10,0.004207578252297082
400,20,[140],8,0.004207575354345179
400,20,[160],8,0.0042075751780610085
400,20,[200],9,0.004207576450419182
400,20,[100],9,0.00420757769865243
400,20,[60],9,0.004207577989930195
400,20,[20],10,0.0042075789095917145
400,20,[140],9,0.004207576839534883
400,20,[80],10,0.004207579031941548
400,20,[120],6,0.0042075727077526895
400,20,[180],10,0.0042075777807350665
400,20,[200],10,0.004207578317319274
400,20,[40],10,0.00420757886354386
400,20,[40],8,0.004207577663930451
400,20,[120],9,0.004207576654084864
400,20,[60],10,0.004207578709618481
400,20,[120],10,0.004207577676504098
450,20,[140],1,0.004628051957744522
450,20,[40],1,0.004627592326756219
450,20,[200],1,0.004627722222287073
450,20,[120],1,0.0046287088131776255
450,20,[80],1,0.0046300374167506115
450,20,[60],1,0.004635409054401239
450,20,[180],1,0.004628225469252389
450,20,[20],1,0.0046267936418034
450,20,[160],1,0.0046282705516450555
450,20,[180],2,0.004632808513183794
450,20,[160],2,0.0046329672483526345
450,20,[80],2,0.004633899015907575
450,20,[100],1,0.00462914447821283
450,20,[60],2,0.004632997219594502
450,20,[120],2,0.004633295016078343
450,20,[20],5,0.004642121544544884
450,20,[20],2,0.004639243878714259
450,20,[140],2,0.004633003049504589
450,20,[40],2,0.0046343909607303325
450,20,[40],4,0.004639866747056827
450,20,[120],3,0.004636902353665182
450,20,[80],4,0.004639460150093358
450,20,[160],3,0.004636675808830868
450,20,[200],3,0.004636554461802376
450,20,[200],2,0.004632545983414157
450,20,[100],2,0.004633639003668543
450,20,[40],3,0.004639858877715518
450,20,[60],4,0.004639417890145002
450,20,[20],3,0.004639430298668849
450,20,[100],4,0.004639298389629894
450,20,[100],3,0.004636973941011057
450,20,[140],3,0.004636934288376035
450,20,[180],3,0.004636588578539187
450,20,[20],8,0.004643490431660912
450,20,[80],3,0.004636985582157218
450,20,[180],4,0.0046390915175387945
450,20,[160],4,0.004639237086259267
450,20,[100],6,0.004641977247208158
450,20,[120],6,0.004641965637120035
450,20,[20],4,0.0046382485886048656
450,20,[200],4,0.00463897032943012
450,20,[160],7,0.004642674516091197
450,20,[180],7,0.0046426493210180945
450,20,[140],4,0.00463923165850302
450,20,[60],3,0.004637812003858998
450,20,[100],5,0.004640858073325372
450,20,[160],5,0.004640770121955254
450,20,[180],5,0.004640774170853941
450,20,[40],9,0.004643518019468042
450,20,[200],6,0.004641892728632666
450,20,[200],9,0.004643476168551719
450,20,[80],5,0.0046408812749289645
450,20,[20],10,0.004643838712486937
450,20,[140],6,0.0046419339700982595
450,20,[60],5,0.004640940965183414
450,20,[60],7,0.004642763127740599
450,20,[40],5,0.004641082861063515
450,20,[40],7,0.00464283941648407
450,20,[80],8,0.004643220118056704
450,20,[60],8,0.004643324286590716
450,20,[120],8,0.004643172105945132
450,20,[40],8,0.004643168244463018
450,20,[80],7,0.004642732460454954
450,20,[140],8,0.004643150348170955
450,20,[120],4,0.004639197289232972
450,20,[160],6,0.004641918074654988
450,20,[20],7,0.00464277755559541
450,20,[20],9,0.004643594933879457
450,20,[140],9,0.004643497337217853
450,20,[20],6,0.004641763955709708
450,20,[60],9,0.004643492378174281
450,20,[100],9,0.004643494502258842
450,20,[60],6,0.004642269292016357
450,20,[160],8,0.004643151565529439
450,20,[120],5,0.004640856071540555
450,20,[120],10,0.004643709271275693
450,20,[160],9,0.004643481595637733
450,20,[140],5,0.004640753430658165
450,20,[200],5,0.004640748390920039
450,20,[140],10,0.004643699581245969
450,20,[100],10,0.004643706623411526
450,20,[180],6,0.004641896891447697
450,20,[140],7,0.004642657002247785
450,20,[120],7,0.004642690740353036
450,20,[40],6,0.004642229201040984
450,20,[200],7,0.004642632433591587
450,20,[200],8,0.0046431324820239706
450,20,[180],8,0.004643140177254559
450,20,[100],7,0.004642766051691577
450,20,[100],8,0.004643185053890191
450,20,[80],9,0.004643512893104443
450,20,[120],9,0.004643490884252685
450,20,[160],10,0.004643705299346362
450,20,[180],9,0.004643479497096304
450,20,[200],10,0.004643696443490029
450,20,[80],10,0.0046437321211216225
450,20,[40],10,0.0046437639925578185
450,20,[180],10,0.004643697954567256
450,20,[80],6,0.004642519347765073
450,20,[60],10,0.004643729900196689
500,20,[160],1,0.004561013463140225
500,20,[200],1,0.004561011719977709
500,20,[60],1,0.004561028868904056
500,20,[120],1,0.0045610212335596406
500,20,[100],1,0.004561035062950619
500,20,[40],1,0.00456098747966517
500,20,[80],1,0.004561035236636809
500,20,[120],2,0.004561212146851878
500,20,[20],1,0.004560983332918934
500,20,[180],1,0.004561012561605548
500,20,[40],2,0.004561194925045007
500,20,[140],1,0.0045610215690587
500,20,[140],2,0.004561212122167457
500,20,[60],2,0.004561212518832436
500,20,[180],2,0.004561208004421585
500,20,[80],2,0.004561212519156218
500,20,[100],2,0.004561213433319629
500,20,[200],2,0.004561206787691736
500,20,[60],3,0.004561268349649554
500,20,[160],3,0.004561268195578835
500,20,[200],3,0.00456126671376841
500,20,[40],4,0.004561292122479601
500,20,[80],3,0.004561268395962113
500,20,[120],4,0.00456129119017655
500,20,[80],6,0.004561303803402507
500,20,[40],3,0.004561261638249092
500,20,[100],3,0.004561267789354072
500,20,[140],3,0.004561269275312644
500,20,[20],3,0.0045612613472673135
500,20,[60],4,0.004561290022768398
500,20,[160],4,0.004561290848947447
500,20,[120],7,0.004561305387928649
500,20,[20],2,0.004561151573192839
500,20,[160],2,0.004561209228375222
500,20,[180],5,0.004561299777580909
500,20,[180],4,0.004561290713555783
500,20,[200],5,0.0045612997091892616
500,20,[140],5,0.004561299984283662
500,20,[40],5,0.0045612998234427
500,20,[40],6,0.004561303549916827
500,20,[20],7,0.004561305238630159
500,20,[160],5,0.004561299602393164
500,20,[20],5,0.004561299304871215
500,20,[120],9,0.004561305523940224
500,20,[180],3,0.00456126750010445
500,20,[140],8,0.004561305474117455
500,20,[80],5,0.004561299918189507
500,20,[20],4,0.004561286475157058
500,20,[140],9,0.0045613057554557985
500,20,[80],9,0.004561305478955212
500,20,[120],3,0.004561269302876141
500,20,[200],4,0.004561290051387353
500,20,[140],10,0.004561305503594267
500,20,[200],6,0.004561303737339805
500,20,[180],6,0.004561303653656473
500,20,[20],6,0.004561303662652178
500,20,[100],6,0.004561303684241663
500,20,[80],4,0.004561289939472208
500,20,[120],6,0.004561303512712524
500,20,[60],6,0.004561303549527695
500,20,[180],10,0.004561305485956281
500,20,[40],7,0.0045613052779207896
500,20,[120],5,0.004561299759610911
500,20,[60],7,0.004561305093667423
500,20,[60],10,0.0045613054484862975
500,20,[100],4,0.00456129116347552
500,20,[140],4,0.004561291038913708
500,20,[20],9,0.004561305522874761
500,20,[100],8,0.004561305318710473
500,20,[120],10,0.004561305478943299
500,20,[120],8,0.004561305327534336
500,20,[160],8,0.00456130577765106
500,20,[60],8,0.004561305391721935
500,20,[180],8,0.00456130539820952
500,20,[40],8,0.004561305748592231
500,20,[180],7,0.004561305050525794
500,20,[80],7,0.004561305269035184
500,20,[60],9,0.004561305750774493
500,20,[20],8,0.004561305754521048
500,20,[140],6,0.004561303687288867
500,20,[100],10,0.004561305671209385
500,20,[100],5,0.004561299862199461
500,20,[60],5,0.00456129998407839
500,20,[160],6,0.004561303685612107
500,20,[200],8,0.004561305561452234
500,20,[80],8,0.0045613053849995104
500,20,[200],7,0.004561305374532589
500,20,[140],7,0.00456130547141688
500,20,[160],9,0.0045613057489215444
500,20,[160],7,0.004561305383981479
500,20,[180],9,0.004561305441657951
500,20,[200],9,0.004561305448006518
500,20,[80],10,0.0045613055712091935
500,20,[20],10,0.004561305791772398
500,20,[40],9,0.004561305779442171
500,20,[200],10,0.004561305504214525
500,20,[100],9,0.004561305778529126
500,20,[40],10,0.004561305612669234
500,20,[160],10,0.004561305477576786
500,20,[100],7,0.004561305248150682
50,30,[160],3,0.006476163040859432
50,30,[80],1,0.006612544507613014
50,30,[180],2,0.0065245060849243395
50,30,[160],1,0.006615910593048784
50,30,[200],1,0.006617781433211359
50,30,[60],1,0.006620040896568107
50,30,[40],1,0.006611176134482277
50,30,[160],5,0.006426770681546782
50,30,[180],1,0.006610099045838643
50,30,[120],1,0.006617490529430995
50,30,[100],4,0.0064458727417403576
50,30,[100],1,0.006612898798236451
50,30,[140],2,0.006527775516971777
50,30,[160],6,0.00641502988849304
50,30,[40],6,0.006415036427041858
50,30,[80],2,0.0065326011268223
50,30,[180],4,0.006446132046115431
50,30,[100],2,0.00652593208814603
50,30,[60],2,0.006533353698260913
50,30,[40],2,0.006527669749547999
50,30,[40],5,0.006427748764943003
50,30,[120],2,0.006523078386618864
50,30,[160],2,0.006526898006986496
50,30,[200],2,0.006524212438088088
50,30,[140],3,0.006477101348488395
50,30,[120],3,0.00647582376064626
50,30,[20],1,0.006864660693169279
50,30,[80],5,0.0064285487013503945
50,30,[140],1,0.006614554813052734
50,30,[100],3,0.00647762816069903
50,30,[80],3,0.006476778201351715
50,30,[40],3,0.006475207154379766
50,30,[100],9,0.0063995888618384985
50,30,[180],3,0.006476354122877231
50,30,[200],9,0.0063994592747743575
50,30,[20],3,0.006743685798295468
50,30,[140],4,0.006446702653000295
50,30,[60],4,0.006447961357744454
50,30,[20],4,0.006950632404961377
50,30,[20],5,0.006519732787564008
50,30,[80],4,0.006446710675044148
50,30,[120],4,0.006446449529902146
50,30,[200],3,0.006475462821858822
50,30,[40],4,0.006446616699769996
50,30,[120],10,0.006397523248526987
50,30,[200],4,0.0064456766813690055
50,30,[180],5,0.006426098253444428
50,30,[80],6,0.006415487492420815
50,30,[120],6,0.00641516478093641
50,30,[160],4,0.006445370225423154
50,30,[100],5,0.006427875471239491
50,30,[140],5,0.0064278181256758595
50,30,[160],7,0.006407422838281693
50,30,[180],6,0.00641505721067095
50,30,[100],6,0.006414913911852957
50,30,[20],2,0.006639097411412569
50,30,[60],6,0.006415687716501954
50,30,[200],6,0.0064152300941192454
50,30,[20],6,0.0064157715790300615
50,30,[140],7,0.006407605041103199
50,30,[60],7,0.006407582810392701
50,30,[20],7,0.006519435934091016
50,30,[100],8,0.0064026765033297645
50,30,[160],8,0.0064025894666463875
50,30,[40],8,0.006402608045115948
50,30,[140],8,0.006402598576353095
50,30,[100],7,0.006407986206301495
50,30,[180],9,0.0063995462841905885
50,30,[60],10,0.0063975093868370156
50,30,[120],9,0.006399495297011213
50,30,[40],10,0.006397461717274885
50,30,[180],10,0.006397435543904914
50,30,[120],5,0.006427598329936715
50,30,[20],8,0.006408096590000915
50,30,[80],8,0.006402550507527228
50,30,[100],10,0.006397455173742621
50,30,[200],5,0.006427044856995314
50,30,[160],9,0.006399434135843279
50,30,[60],3,0.0064793862750688845
50,30,[200],10,0.006397474091041689
50,30,[140],10,0.0063974984957265255
50,30,[140],6,0.006415169166863717
50,30,[200],7,0.006407459640541855
50,30,[40],7,0.006407759900064036
50,30,[180],8,0.006402362547342968
50,30,[120],8,0.006402665216462668
50,30,[200],8,0.006402567977654457
50,30,[40],9,0.0063994381669204735
50,30,[20],9,0.006419720359097111
50,30,[160],10,0.006397424949147976
50,30,[60],5,0.006428030602778341
50,30,[180],7,0.0064073484917306755
50,30,[80],7,0.006407582810392701
50,30,[120],7,0.0064076568294447744
50,30,[60],8,0.006402561791896534
50,30,[80],9,0.006399539737914022
50,30,[140],9,0.0063994643643418385
50,30,[60],9,0.006399483648459806
50,30,[20],10,0.006397477729270937
50,30,[80],10,0.006397470847330466
100,30,[140],1,0.0054907887032141205
100,30,[60],2,0.005817645646266046
100,30,[140],2,0.005377841416668162
100,30,[40],1,0.005479694939110835
100,30,[60],1,0.005490211696170734
100,30,[20],1,0.005472398942142194
100,30,[100],1,0.005489376663759867
100,30,[200],1,0.0054902669240470105
100,30,[80],1,0.005490825909704602
100,30,[160],1,0.005466580213146414
100,30,[180],3,0.005347921893544906
100,30,[120],1,0.005490918151971167
100,30,[120],7,0.00524442178585252
100,30,[80],2,0.00537683563246051
100,30,[180],1,0.00547932328449439
100,30,[200],2,0.005373530003227583
100,30,[80],4,0.0052867319651293135
100,30,[120],2,0.005377186260874726
100,30,[40],2,0.005374511653466213
100,30,[160],2,0.005367677415458614
100,30,[40],3,0.005319172269245081
100,30,[180],2,0.005413344481417639
100,30,[60],5,0.0056420751868649826
100,30,[120],3,0.005354384885070653
100,30,[60],3,0.005320989125848447
100,30,[80],3,0.005413540430999839
100,30,[200],3,0.005319850881827345
100,30,[20],3,0.005787839028429398
100,30,[100],3,0.005320232980181593
100,30,[120],4,0.005599713102999752
100,30,[140],4,0.0053059984387919135
100,30,[140],3,0.0053208489314817515
100,30,[60],4,0.005747876754791033
100,30,[20],4,0.005282560812561018
100,30,[20],2,0.00534214971021433
100,30,[60],7,0.005337144475768583
100,30,[40],4,0.005281885509374272
100,30,[100],2,0.005377225646426721
100,30,[180],5,0.00526604195380594
100,30,[180],4,0.005286839629260607
100,30,[160],5,0.005331616003258586
100,30,[80],8,0.005238997212832905
100,30,[160],6,0.0052531173161519265
100,30,[60],10,0.005233077667362165
100,30,[20],5,0.005265295528157907
100,30,[20],6,0.005255273134079063
100,30,[100],4,0.005286910634990102
100,30,[200],5,0.005265450291750689
100,30,[120],6,0.005253036772270755
100,30,[140],5,0.00531482786868532
100,30,[40],7,0.005261928818013394
100,30,[160],3,0.005317894181574122
100,30,[80],10,0.005233128708591582
100,30,[180],6,0.005252663707946584
100,30,[140],7,0.005243793059815678
100,30,[200],7,0.005244132673656017
100,30,[40],6,0.0052516261464280786
100,30,[20],9,0.005241072460698732
100,30,[100],6,0.005416034055439181
100,30,[60],8,0.005238848242061046
100,30,[140],9,0.0052354573194441706
100,30,[40],9,0.005269207571490333
100,30,[160],9,0.005235456789233877
100,30,[80],5,0.005265917766408582
100,30,[180],7,0.005244116233999679
100,30,[40],5,0.005478852941901362
100,30,[60],9,0.00523540697744702
100,30,[20],7,0.005243852593946236
100,30,[100],9,0.005235438072143143
100,30,[120],5,0.005266352622547809
100,30,[200],8,0.005238500345088833
100,30,[100],10,0.005233185195065897
100,30,[40],10,0.005233082010610282
100,30,[100],7,0.005244387963058881
100,30,[200],9,0.005237069216918854
100,30,[100],8,0.005238977000091514
100,30,[120],8,0.005269078611041632
100,30,[160],4,0.005286502336362566
100,30,[140],10,0.0052334174521079645
100,30,[200],4,0.005283954013895879
100,30,[120],9,0.005235470064368778
100,30,[20],8,0.005238168862215931
100,30,[180],8,0.005238949287327248
100,30,[140],8,0.005240562300033447
100,30,[20],10,0.005233040746430895
100,30,[120],10,0.005233102280958883
100,30,[140],6,0.005271690983040872
100,30,[200],10,0.005233040562541236
100,30,[80],9,0.005237501872762475
100,30,[100],5,0.0052661023929517
100,30,[60],6,0.005305658030061952
100,30,[180],10,0.00523302403625519
100,30,[80],6,0.00525794871117651
100,30,[200],6,0.005251702530213577
100,30,[160],7,0.0052438109293025705
100,30,[80],7,0.005244327879439055
100,30,[180],9,0.0052352492062165
100,30,[40],8,0.00523899416611042
100,30,[160],8,0.005238915641346463
100,30,[160],10,0.0052345307293064315
150,30,[140],1,0.004321207684509025
150,30,[20],1,0.00432795385647277
150,30,[40],1,0.004332562917104602
150,30,[80],1,0.004310607146489639
150,30,[60],2,0.004122743053769974
150,30,[180],1,0.004318004737760625
150,30,[200],1,0.004318455818189231
150,30,[60],1,0.004325696583790448
150,30,[20],2,0.004361093145578771
150,30,[180],2,0.004340169851011684
150,30,[160],1,0.004304914686843512
150,30,[100],1,0.004320869726643469
150,30,[120],1,0.004123644366113853
150,30,[160],3,0.004376045843433552
150,30,[180],3,0.00437608500426645
150,30,[40],2,0.0041252434756005865
150,30,[140],2,0.004356520271538462
150,30,[100],2,0.004363799798054679
150,30,[120],2,0.00435978625089835
150,30,[200],2,0.004355534987535674
150,30,[80],2,0.004342436356482661
150,30,[100],3,0.004378813283219005
150,30,[80],3,0.00437667362174239
150,30,[160],2,0.004332189295874946
150,30,[200],3,0.004363302835214607
150,30,[60],3,0.00419209023873409
150,30,[160],6,0.004385801640695911
150,30,[20],3,0.0043716327663125
150,30,[120],3,0.004376715038895609
150,30,[120],6,0.0043484827213935385
150,30,[180],4,0.0043840461905780195
150,30,[60],6,0.004392709106098206
150,30,[120],7,0.004377145706587263
150,30,[40],5,0.004396805324853276
150,30,[40],4,0.004389404948579288
150,30,[120],4,0.004384594536492783
150,30,[180],7,0.0044041414479438394
150,30,[160],7,0.00440442031491464
150,30,[200],5,0.004392097952628626
150,30,[80],5,0.004324490533390148
150,30,[20],4,0.004391833944062222
150,30,[100],4,0.004277348853845631
150,30,[140],4,0.004382886602985757
150,30,[160],4,0.004381778394045834
150,30,[60],7,0.00440266173385922
150,30,[60],10,0.0044087315609242506
150,30,[140],5,0.0043967116593113765
150,30,[140],3,0.004369227303670755
150,30,[160],10,0.004408680000265
150,30,[60],5,0.004393996439729294
150,30,[20],8,0.004406892070936253
150,30,[160],5,0.004395731886792157
150,30,[180],5,0.004396045463861264
150,30,[180],6,0.004399657663730405
150,30,[40],3,0.0043779966224990925
150,30,[60],4,0.004217206851379521
150,30,[140],6,0.004401183318934333
150,30,[40],9,0.004407986938260369
150,30,[20],9,0.00440761173478654
150,30,[80],10,0.004408799844648342
150,30,[20],5,0.004399065798220504
150,30,[200],6,0.004400956636140219
150,30,[20],6,0.004403412989037931
150,30,[80],7,0.004350647798914149
150,30,[200],7,0.004404289724754804
150,30,[100],7,0.004395799295028587
150,30,[40],7,0.004404567492308279
150,30,[100],6,0.004379381654241614
150,30,[140],8,0.004390854427077986
150,30,[180],8,0.004406403208903156
150,30,[40],8,0.004406543236724508
150,30,[80],4,0.004389485470376047
150,30,[200],8,0.004406374411232552
150,30,[100],8,0.004381117560422693
150,30,[60],8,0.004391833139415003
150,30,[100],9,0.004396471622903612
150,30,[180],9,0.0044078068499746395
150,30,[80],9,0.004403657953621322
150,30,[20],10,0.004392178132433966
150,30,[200],4,0.0043881971728528535
150,30,[200],10,0.004408694395536232
150,30,[140],9,0.004407933703123269
150,30,[80],8,0.004406023978695025
150,30,[120],10,0.004406829498943671
150,30,[180],10,0.004408265448411899
150,30,[120],9,0.004407855974861075
150,30,[120],5,0.004347682297321082
150,30,[100],5,0.004342926509390831
150,30,[40],6,0.004401362451161371
150,30,[80],6,0.004351561179170568
150,30,[160],9,0.004407812893797831
150,30,[20],7,0.00440482118940095
150,30,[140],7,0.004404301233741052
150,30,[160],8,0.004405365955196992
150,30,[120],8,0.004406456105256625
150,30,[60],9,0.00440448411528009
150,30,[200],9,0.004407773496383998
150,30,[40],10,0.004406520397486908
150,30,[100],10,0.004406438833520745
150,30,[140],10,0.004408670831976522
200,30,[60],1,0.005049624010513946
200,30,[140],1,0.005056499127271659
200,30,[120],1,0.00505697840774245
200,30,[80],1,0.005085606881138574
200,30,[180],1,0.005057008734328875
200,30,[200],1,0.005057168112437711
200,30,[40],1,0.005049720628062735
200,30,[160],1,0.005057165979093146
200,30,[100],1,0.005097800551147394
200,30,[20],1,0.005054198675953568
200,30,[180],3,0.005014524555792959
200,30,[120],2,0.005029219485402165
200,30,[80],2,0.005037365242251446
200,30,[20],2,0.004801070992781788
200,30,[40],2,0.00504369936910963
200,30,[180],2,0.005029416827649064
200,30,[20],3,0.005024598916828714
200,30,[140],2,0.005029150359104491
200,30,[200],3,0.005014712640046911
200,30,[60],3,0.005068627989347669
200,30,[200],2,0.0050294526375265864
200,30,[80],4,0.00500514198158665
200,30,[100],2,0.005048057560058786
